date,open,high,low,close,volume,MovingAverageCrossover_signal,MovingAverageCrossover_binary,RSIStrategy_signal,RSIStrategy_binary,MACDStrategy_signal,MACDStrategy_binary,aggregated_signal,aggregated_binary
2024-10-02 16:00:00,61874.01,62390.31,61779.87,61800.0,1555.82,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-02 17:00:00,61800.01,61835.99,61242.0,61628.01,1115.921,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-02 18:00:00,61628.01,61691.0,60762.09,60762.09,1403.721,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-02 19:00:00,60762.1,60926.0,60000.0,60190.01,3854.057,-1,0,0,0,-1,0,0.0,0
2024-10-02 20:00:00,60190.01,60999.24,60128.0,60924.0,3301.591,-1,0,0,0,-1,0,0.0,0
2024-10-02 21:00:00,60923.99,60952.0,60656.0,60831.99,607.84,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-02 22:00:00,60832.0,60851.75,60438.0,60851.74,678.66,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-02 23:00:00,60851.74,60869.56,60622.0,60649.28,510.976,-1,0,0,0,-1,0,0.0,0
2024-10-03 00:00:00,60649.27,61105.0,60536.0,60988.01,1646.419,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-03 01:00:00,60988.01,61183.76,60919.9,61024.0,834.873,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-03 02:00:00,61024.0,61274.0,60987.0,61185.17,502.788,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-03 03:00:00,61185.18,61464.0,61092.0,61463.99,673.232,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-03 04:00:00,61464.0,61477.19,61276.31,61326.0,571.46,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-03 05:00:00,61326.0,61360.0,61100.0,61176.01,702.223,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-03 06:00:00,61176.0,61418.42,61106.01,61334.01,618.194,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-03 07:00:00,61334.0,61424.25,60814.12,60926.0,1459.32,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-03 08:00:00,60926.0,60978.0,60138.0,60354.0,1805.586,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-03 09:00:00,60354.0,60765.33,60126.56,60720.48,984.322,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-03 10:00:00,60720.48,61036.0,60648.0,61025.98,738.076,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-03 11:00:00,61025.98,61070.47,60594.0,60764.74,879.135,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-03 12:00:00,60764.73,60770.0,60372.12,60469.95,1231.762,-1,0,0,0,-1,0,0.0,0
2024-10-03 13:00:00,60469.95,60583.99,59828.11,60382.05,2876.596,-1,0,0,0,-1,0,0.0,0
2024-10-03 14:00:00,60382.06,60900.0,60100.0,60172.01,2862.275,-1,0,0,0,-1,0,0.0,0
2024-10-03 15:00:00,60172.01,60690.0,60044.0,60641.5,1601.394,-1,0,0,0,-1,0,0.0,0
2024-10-03 16:00:00,60641.5,60781.53,60084.0,60168.0,1306.793,-1,0,0,0,-1,0,0.0,0
2024-10-03 17:00:00,60167.99,60723.68,59917.02,60632.0,1556.134,-1,0,0,0,-1,0,0.0,0
2024-10-03 18:00:00,60632.0,60858.31,60531.85,60722.31,684.535,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-03 19:00:00,60722.31,61058.0,60544.33,61036.0,861.392,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-03 20:00:00,61036.0,61100.0,60668.0,60773.99,610.819,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-03 21:00:00,60774.0,60950.0,60596.4,60807.13,437.803,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-03 22:00:00,60807.13,60978.26,60714.0,60895.27,420.201,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-03 23:00:00,60895.27,60984.0,60700.49,60752.71,356.102,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-04 00:00:00,60752.72,60812.0,60459.9,60504.01,660.077,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-04 01:00:00,60504.01,61256.47,60488.0,61218.0,1068.07,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-04 02:00:00,61218.0,61272.73,60939.75,61036.14,410.02,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-04 03:00:00,61036.15,61065.36,60890.0,60951.99,235.429,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-04 04:00:00,60951.99,61200.0,60936.66,61001.44,423.246,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-04 05:00:00,61001.45,61238.0,60982.7,61224.34,365.052,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-04 06:00:00,61224.34,61343.75,61100.0,61119.99,575.692,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-04 07:00:00,61120.0,61544.98,61068.0,61443.64,1090.015,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-04 08:00:00,61443.64,61646.27,61340.22,61449.73,807.345,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-04 09:00:00,61449.73,61586.0,61302.42,61339.43,582.649,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-04 10:00:00,61339.43,61432.64,61266.42,61284.01,367.212,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-04 11:00:00,61284.01,61483.02,61274.0,61449.84,586.46,1,1,0,0,1,1,0.7037037037037037,1
2024-10-04 12:00:00,61449.84,61936.0,61211.92,61932.24,2563.179,1,1,0,0,1,1,0.7037037037037037,1
2024-10-04 13:00:00,61932.24,62004.48,61488.1,61580.02,2047.985,1,1,0,0,1,1,0.7037037037037037,1
2024-10-04 14:00:00,61580.02,61584.0,60753.97,61239.99,2316.235,1,1,0,0,1,1,0.7037037037037037,1
2024-10-04 15:00:00,61240.0,61873.04,61224.0,61873.04,1573.587,1,1,0,0,1,1,0.7037037037037037,1
2024-10-04 16:00:00,61873.05,62294.87,61644.01,62244.0,1683.633,1,1,0,0,1,1,0.7037037037037037,1
2024-10-04 17:00:00,62243.99,62340.0,61843.0,61983.32,909.376,1,1,0,0,1,1,0.7037037037037037,1
2024-10-04 18:00:00,61983.32,62360.0,61909.09,62345.0,616.86,1,1,0,0,1,1,0.7037037037037037,1
2024-10-04 19:00:00,62344.99,62468.0,62254.37,62368.0,821.276,1,1,0,0,1,1,0.7037037037037037,1
2024-10-04 20:00:00,62368.0,62484.85,62171.33,62407.69,523.809,1,1,0,0,1,1,0.7037037037037037,1
2024-10-04 21:00:00,62407.7,62463.54,62274.45,62274.45,263.953,1,1,0,0,1,1,0.7037037037037037,1
2024-10-04 22:00:00,62274.46,62350.0,62193.18,62213.14,404.202,1,1,0,0,1,1,0.7037037037037037,1
2024-10-04 23:00:00,62213.15,62213.15,61965.14,62086.0,399.298,1,1,0,0,1,1,0.7037037037037037,1
2024-10-05 00:00:00,62086.0,62214.0,62045.97,62170.0,435.384,1,1,0,0,1,1,0.7037037037037037,1
2024-10-05 01:00:00,62170.0,62200.0,61990.01,62069.99,323.646,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-05 02:00:00,62069.99,62070.0,61794.62,61812.0,332.217,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-05 03:00:00,61812.01,61971.93,61689.26,61861.99,399.568,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-05 04:00:00,61861.99,62020.0,61824.01,61950.01,226.261,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-05 05:00:00,61950.01,62157.14,61944.01,62149.47,264.663,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-05 06:00:00,62149.48,62246.11,62076.19,62224.0,302.04,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-05 07:00:00,62224.0,62268.28,62076.19,62076.19,259.633,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-05 08:00:00,62076.2,62198.87,62076.19,62151.52,287.515,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-05 09:00:00,62151.52,62326.48,62146.16,62252.0,906.596,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-05 10:00:00,62252.01,62269.13,62202.53,62213.84,167.454,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-05 11:00:00,62213.85,62233.09,62169.53,62180.0,161.276,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-05 12:00:00,62179.99,62304.0,62179.99,62302.03,230.695,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-05 13:00:00,62302.02,62370.56,62100.0,62153.35,469.517,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-05 14:00:00,62153.35,62239.09,62100.07,62196.01,391.871,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-05 15:00:00,62196.0,62220.0,62119.2,62167.66,225.573,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-05 16:00:00,62167.65,62180.0,61958.39,61958.39,558.605,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-05 17:00:00,61958.4,62030.0,61908.0,62016.01,222.184,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-05 18:00:00,62016.01,62050.0,61840.01,61864.0,274.264,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-05 19:00:00,61864.0,61900.0,61790.0,61848.48,353.763,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-05 20:00:00,61848.48,61848.49,61700.0,61723.38,359.516,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-05 21:00:00,61723.39,61939.4,61706.0,61857.64,250.493,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-05 22:00:00,61857.65,62089.99,61850.29,62039.52,231.518,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-05 23:00:00,62039.52,62100.0,61980.33,62058.0,173.209,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-06 00:00:00,62058.01,62088.17,61888.46,61920.0,191.301,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-06 01:00:00,61919.99,62150.0,61919.99,62081.01,247.545,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-06 02:00:00,62081.01,62115.99,61940.11,61966.01,199.514,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-06 03:00:00,61966.01,62020.0,61876.0,61878.66,244.291,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-06 04:00:00,61878.66,61966.25,61798.97,61878.03,273.752,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-06 05:00:00,61878.03,61974.69,61845.07,61938.51,150.788,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-06 06:00:00,61938.51,62010.0,61879.92,61961.99,390.355,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-06 07:00:00,61962.0,62001.99,61948.02,61949.01,92.166,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-06 08:00:00,61949.01,62070.0,61922.0,61989.81,243.413,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-06 09:00:00,61989.81,62176.75,61976.52,62066.38,280.813,-1,0,0,0,-1,0,0.0,0
2024-10-06 10:00:00,62066.38,62079.0,62006.55,62023.83,218.642,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-06 11:00:00,62023.84,62145.0,62012.0,62101.92,193.915,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-06 12:00:00,62101.92,62230.0,62065.31,62222.0,499.057,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-06 13:00:00,62221.99,62371.05,62221.99,62257.73,684.222,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-06 14:00:00,62257.73,62777.0,62196.0,62715.99,968.705,-1,0,-1,0,1,1,0.3333333333333333,0
2024-10-06 15:00:00,62716.0,62766.22,62444.0,62720.01,911.021,-1,0,-1,0,1,1,0.3333333333333333,0
2024-10-06 16:00:00,62720.01,62927.87,62597.5,62602.0,709.173,1,1,-1,0,1,1,0.7037037037037037,1
2024-10-06 17:00:00,62602.01,62760.01,62550.0,62591.2,364.358,1,1,-1,0,1,1,0.7037037037037037,1
2024-10-06 18:00:00,62591.2,62765.0,62590.91,62718.36,250.013,1,1,-1,0,1,1,0.7037037037037037,1
2024-10-06 19:00:00,62718.37,62975.0,62590.0,62631.38,358.18,1,1,-1,0,1,1,0.7037037037037037,1
2024-10-06 20:00:00,62631.38,62753.86,62585.0,62620.62,219.434,1,1,-1,0,1,1,0.7037037037037037,1
2024-10-06 21:00:00,62620.62,62658.23,62302.0,62303.03,433.398,1,1,0,0,1,1,0.7037037037037037,1
2024-10-06 22:00:00,62303.04,62624.03,62303.03,62618.85,231.965,1,1,0,0,1,1,0.7037037037037037,1
2024-10-06 23:00:00,62618.84,62912.33,62618.84,62819.91,550.841,1,1,0,0,1,1,0.7037037037037037,1
2024-10-07 00:00:00,62819.91,63718.84,62657.44,63677.98,1704.335,1,1,-1,0,1,1,0.7037037037037037,1
2024-10-07 01:00:00,63677.98,63970.19,63660.0,63819.0,1335.969,1,1,-1,0,1,1,0.7037037037037037,1
2024-10-07 02:00:00,63819.0,63948.46,63597.22,63637.29,773.412,1,1,-1,0,1,1,0.7037037037037037,1
2024-10-07 03:00:00,63637.29,63769.84,63345.97,63530.51,642.288,1,1,-1,0,1,1,0.7037037037037037,1
2024-10-07 04:00:00,63530.51,63670.0,63462.88,63466.66,309.552,1,1,0,0,1,1,0.7037037037037037,1
2024-10-07 05:00:00,63466.67,63628.0,63300.48,63380.01,485.616,1,1,0,0,1,1,0.7037037037037037,1
2024-10-07 06:00:00,63380.0,63753.91,63312.0,63706.0,653.601,1,1,0,0,1,1,0.7037037037037037,1
2024-10-07 07:00:00,63705.99,63710.56,63452.01,63531.99,666.269,1,1,0,0,1,1,0.7037037037037037,1
2024-10-07 08:00:00,63532.0,63706.0,63520.0,63554.62,529.852,1,1,0,0,1,1,0.7037037037037037,1
2024-10-07 09:00:00,63554.62,63554.63,63088.0,63210.83,1154.642,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-07 10:00:00,63210.82,63222.0,62865.09,62891.48,1095.23,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-07 11:00:00,62891.49,63179.99,62649.95,63135.44,1677.472,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-07 12:00:00,63135.45,63135.45,62834.03,62883.33,724.069,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-07 13:00:00,62883.32,63566.67,62825.37,63457.36,1393.045,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-07 14:00:00,63457.37,64478.19,63457.37,63991.89,3989.256,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-07 15:00:00,63991.89,63995.0,63525.0,63651.6,1496.138,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-07 16:00:00,63651.59,63874.65,63427.96,63819.9,793.579,1,1,0,0,1,1,0.7037037037037037,1
2024-10-07 17:00:00,63819.91,63906.57,63519.99,63819.99,751.045,1,1,0,0,1,1,0.7037037037037037,1
2024-10-07 18:00:00,63820.0,63822.49,62735.9,62848.0,1494.265,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-07 19:00:00,62848.0,63468.72,62848.0,63382.0,1055.606,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-07 20:00:00,63381.99,63410.0,62984.29,63020.0,457.184,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-07 21:00:00,63020.0,63374.0,63002.29,63373.99,399.721,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-07 22:00:00,63373.99,63374.0,62419.9,62471.08,1024.372,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-07 23:00:00,62471.08,62665.83,62128.0,62224.0,1359.667,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-08 00:00:00,62224.01,62585.06,62156.02,62552.98,795.162,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-08 01:00:00,62552.98,62737.84,62312.0,62630.01,699.784,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-08 02:00:00,62630.01,62789.65,62419.9,62785.78,790.252,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-08 03:00:00,62785.79,62820.0,62522.61,62629.8,473.992,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-08 04:00:00,62629.8,62778.04,62533.56,62694.9,567.318,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-08 05:00:00,62694.9,62723.69,62305.78,62517.35,719.317,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-08 06:00:00,62517.35,62531.52,62200.0,62509.42,580.024,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-08 07:00:00,62509.42,62509.42,62005.0,62319.99,722.212,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-08 08:00:00,62319.99,62439.32,62193.63,62409.46,824.818,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-08 09:00:00,62409.46,62590.0,62301.14,62537.38,524.51,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-08 10:00:00,62537.37,62589.86,62410.82,62519.78,406.807,-1,0,0,0,-1,0,0.0,0
2024-10-08 11:00:00,62519.77,62670.16,62471.24,62624.01,484.821,-1,0,0,0,-1,0,0.0,0
2024-10-08 12:00:00,62624.02,62670.0,62427.15,62440.0,463.545,-1,0,0,0,-1,0,0.0,0
2024-10-08 13:00:00,62440.01,63058.43,62326.52,63035.27,1568.716,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-08 14:00:00,63035.27,63200.0,62157.46,62778.0,2396.821,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-08 15:00:00,62778.0,62850.24,61864.89,62288.01,2548.14,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-08 16:00:00,62288.01,62598.0,62023.42,62570.0,889.569,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-08 17:00:00,62569.99,62570.0,62071.31,62393.94,716.718,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-08 18:00:00,62393.94,62534.0,61930.34,62110.72,928.35,-1,0,0,0,-1,0,0.0,0
2024-10-08 19:00:00,62110.71,62350.0,61860.31,62245.53,1051.146,-1,0,0,0,-1,0,0.0,0
2024-10-08 20:00:00,62245.99,62400.02,62147.39,62400.02,411.436,-1,0,0,0,-1,0,0.0,0
2024-10-08 21:00:00,62400.02,62565.95,62320.0,62443.74,354.907,-1,0,0,0,-1,0,0.0,0
2024-10-08 22:00:00,62443.75,62453.14,62159.9,62175.01,390.362,-1,0,0,0,-1,0,0.0,0
2024-10-08 23:00:00,62175.01,62281.21,62026.13,62160.49,393.498,-1,0,0,0,-1,0,0.0,0
2024-10-09 00:00:00,62160.5,62266.0,62002.5,62154.0,696.004,-1,0,0,0,-1,0,0.0,0
2024-10-09 01:00:00,62154.0,62494.0,62108.0,62414.55,719.199,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-09 02:00:00,62414.55,62420.01,62264.0,62264.01,298.933,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-09 03:00:00,62264.0,62460.0,62150.09,62394.07,504.436,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-09 04:00:00,62394.07,62433.37,62300.0,62347.78,438.365,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-09 05:00:00,62347.78,62542.06,62347.78,62524.09,698.961,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-09 06:00:00,62524.09,62543.75,62380.0,62430.0,411.045,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-09 07:00:00,62430.0,62430.0,62200.0,62276.78,493.56,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-09 08:00:00,62276.79,62287.07,62046.69,62149.99,599.018,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-09 09:00:00,62150.0,62275.37,62102.0,62264.02,392.904,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-09 10:00:00,62264.02,62264.02,62051.27,62150.0,428.37,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-09 11:00:00,62149.99,62231.12,62104.35,62200.0,298.136,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-09 12:00:00,62199.99,62225.99,61766.0,61980.0,1296.224,-1,0,0,0,-1,0,0.0,0
2024-10-09 13:00:00,61980.0,62094.77,61750.0,61800.99,1341.961,-1,0,0,0,-1,0,0.0,0
2024-10-09 14:00:00,61801.0,62028.0,61634.61,61872.99,1156.056,-1,0,0,0,-1,0,0.0,0
2024-10-09 15:00:00,61872.99,62412.09,61780.0,62316.0,1435.36,-1,0,0,0,-1,0,0.0,0
2024-10-09 16:00:00,62316.0,62350.0,61686.0,61814.01,1304.675,-1,0,0,0,-1,0,0.0,0
2024-10-09 17:00:00,61814.01,61906.28,61666.98,61748.0,634.049,-1,0,0,0,-1,0,0.0,0
2024-10-09 18:00:00,61748.0,61818.19,61150.0,61196.01,1600.853,-1,0,1,1,-1,0,0.2962962962962963,0
2024-10-09 19:00:00,61196.0,61218.0,60835.0,61031.98,1531.823,-1,0,1,1,-1,0,0.2962962962962963,0
2024-10-09 20:00:00,61031.99,61122.53,60301.0,60420.01,1843.133,-1,0,1,1,-1,0,0.2962962962962963,0
2024-10-09 21:00:00,60420.01,60958.0,60362.01,60902.01,921.662,-1,0,0,0,-1,0,0.0,0
2024-10-09 22:00:00,60902.01,60915.66,60699.9,60798.01,448.468,-1,0,0,0,-1,0,0.0,0
2024-10-09 23:00:00,60798.01,60829.88,60610.0,60636.02,517.962,-1,0,1,1,-1,0,0.2962962962962963,0
2024-10-10 00:00:00,60636.01,60693.5,60355.0,60437.61,1064.587,-1,0,1,1,-1,0,0.2962962962962963,0
2024-10-10 01:00:00,60437.61,60860.87,60435.73,60803.02,706.814,-1,0,0,0,-1,0,0.0,0
2024-10-10 02:00:00,60803.01,60937.99,60708.07,60882.08,579.737,-1,0,0,0,-1,0,0.0,0
2024-10-10 03:00:00,60882.08,60956.0,60821.06,60865.29,376.439,-1,0,0,0,-1,0,0.0,0
2024-10-10 04:00:00,60865.29,60957.41,60814.9,60865.9,279.671,-1,0,0,0,-1,0,0.0,0
2024-10-10 05:00:00,60865.89,61052.0,60842.09,60941.48,381.796,-1,0,1,1,1,1,0.6296296296296295,1
2024-10-10 06:00:00,60941.48,61149.58,60892.29,61143.85,566.908,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-10 07:00:00,61143.86,61145.99,60900.0,60900.0,399.0,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-10 08:00:00,60900.01,61073.42,60784.75,60815.7,595.188,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-10 09:00:00,60815.71,60988.92,60630.71,60935.15,908.498,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-10 10:00:00,60935.14,61211.99,60932.69,61075.56,473.817,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-10 11:00:00,61075.56,61321.68,61052.0,61262.0,582.169,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-10 12:00:00,61262.01,61320.0,60752.04,60962.0,1487.329,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-10 13:00:00,60962.01,61254.0,60617.05,60940.01,1121.407,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-10 14:00:00,60940.01,61055.99,60513.44,60593.95,1109.628,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-10 15:00:00,60593.95,60814.98,60444.99,60789.36,1509.548,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-10 16:00:00,60789.36,61030.31,60255.36,60298.12,1239.94,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-10 17:00:00,60298.12,60460.0,59561.51,59611.01,2434.692,-1,0,1,1,-1,0,0.2962962962962963,0
2024-10-10 18:00:00,59611.0,59611.01,58946.0,59502.01,3644.405,-1,0,1,1,-1,0,0.2962962962962963,0
2024-10-10 19:00:00,59502.0,59761.0,59360.0,59727.28,1198.92,-1,0,0,0,-1,0,0.0,0
2024-10-10 20:00:00,59727.27,60026.08,59586.29,59799.83,1105.035,-1,0,1,1,-1,0,0.2962962962962963,0
2024-10-10 21:00:00,59799.83,60198.78,59692.79,60198.77,969.223,-1,0,0,0,-1,0,0.0,0
2024-10-10 22:00:00,60198.78,60250.0,59945.62,60148.01,752.218,-1,0,0,0,-1,0,0.0,0
2024-10-10 23:00:00,60148.0,60329.27,60148.0,60326.39,480.956,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-11 00:00:00,60326.4,60360.0,60151.23,60194.01,709.696,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-11 01:00:00,60194.01,60768.64,60087.64,60578.55,903.567,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-11 02:00:00,60578.55,60649.99,60362.3,60553.31,432.098,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-11 03:00:00,60553.32,60710.21,60553.31,60614.0,369.82,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-11 04:00:00,60614.01,60720.03,60578.0,60699.99,320.68,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-11 05:00:00,60699.99,60770.0,60588.23,60600.0,350.729,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-11 06:00:00,60600.01,60925.16,60600.0,60800.0,557.931,-1,0,0,0,1,1,0.3333333333333333,0
2024-10-11 07:00:00,60800.01,60919.83,60656.0,60674.69,804.721,-1,0,-1,0,1,1,0.3333333333333333,0
2024-10-11 08:00:00,60674.68,60810.89,60650.44,60669.39,404.791,-1,0,-1,0,1,1,0.3333333333333333,0
2024-10-11 09:00:00,60669.39,61118.19,60654.05,61086.0,903.886,-1,0,-1,0,1,1,0.3333333333333333,0
2024-10-11 10:00:00,61086.0,61263.4,61002.49,61160.0,994.236,-1,0,-1,0,1,1,0.3333333333333333,0
2024-10-11 11:00:00,61160.01,61260.0,61079.9,61174.87,452.075,-1,0,-1,0,1,1,0.3333333333333333,0
2024-10-11 12:00:00,61174.88,61477.57,61129.72,61379.0,1031.166,-1,0,-1,0,1,1,0.3333333333333333,0
2024-10-11 13:00:00,61379.01,61848.0,61206.15,61676.0,1576.491,-1,0,-1,0,1,1,0.3333333333333333,0
2024-10-11 14:00:00,61675.99,61950.0,61634.41,61753.65,2246.328,-1,0,-1,0,1,1,0.3333333333333333,0
2024-10-11 15:00:00,61753.65,62450.0,61753.65,62259.05,2053.888,-1,0,-1,0,1,1,0.3333333333333333,0
2024-10-11 16:00:00,62259.04,62438.64,62123.0,62272.0,1576.089,1,1,-1,0,1,1,0.7037037037037037,1
2024-10-11 17:00:00,62272.01,62934.8,62166.02,62918.0,1730.532,1,1,-1,0,1,1,0.7037037037037037,1
2024-10-11 18:00:00,62918.0,62973.47,62714.0,62922.08,790.457,1,1,-1,0,1,1,0.7037037037037037,1
2024-10-11 19:00:00,62922.07,63417.56,62819.47,63086.01,2353.797,1,1,-1,0,1,1,0.7037037037037037,1
2024-10-11 20:00:00,63086.0,63087.5,62924.0,62993.68,625.883,1,1,-1,0,1,1,0.7037037037037037,1
2024-10-11 21:00:00,62993.68,63160.0,62796.19,62848.48,1016.199,1,1,-1,0,1,1,0.7037037037037037,1
2024-10-11 22:00:00,62848.48,62910.0,62374.13,62450.27,822.938,1,1,-1,0,1,1,0.7037037037037037,1
2024-10-11 23:00:00,62450.27,62666.67,62357.7,62540.0,613.355,1,1,-1,0,1,1,0.7037037037037037,1
2024-10-12 00:00:00,62539.99,62930.0,62500.0,62840.0,757.112,1,1,-1,0,1,1,0.7037037037037037,1
2024-10-12 01:00:00,62840.01,63073.78,62684.67,62733.67,876.848,1,1,-1,0,1,1,0.7037037037037037,1
2024-10-12 02:00:00,62733.67,62757.58,62505.64,62554.97,404.881,1,1,0,0,1,1,0.7037037037037037,1
2024-10-12 03:00:00,62554.98,62636.0,62487.23,62568.0,472.105,1,1,0,0,-1,0,0.37037037037037035,0
2024-10-12 04:00:00,62568.0,62746.0,62565.51,62583.58,477.935,1,1,0,0,-1,0,0.37037037037037035,0
